mz	rt	intensity
587.832164	31.92	1651
591.816156	31.92	2594
603.806128	31.92	1179
604.323865	31.92	1887
617.962964	31.92	1651
619.80058	31.92	1415
627.319842	31.92	1887
628.296069	31.92	288.58
628.324401	31.92	943
628.827863	31.92	1179
628.852663	31.92	697.01
635.370872	31.92	943
639.337161	31.92	943
642.302185	31.92	472
644.305274	31.92	943
646.828879	31.92	1034.79
646.868406	31.92	1179
659.347114	31.92	1651
660.801831	31.92	3374
668.349044	31.92	943
671.339862	31.92	1415
684.871477	31.92	1179
689.330738	31.92	1415
693.349905	31.92	707
693.7781	31.92	1179
694.366535	31.92	943
696.348568	31.92	707
733.357328	31.92	943
733.395589	31.92	376.97
736.041865	31.92	1415
740.402351	31.92	707
750.335152	31.92	943
758.355662	31.92	2122
766.701307	31.92	943
780.90808	31.92	1415
781.414054	31.92	2122
782.397778	31.92	707
798.376974	31.92	2389
808.416277	31.92	472
815.393398	31.92	707
816.898389	31.92	707
829.363035	31.92	943
830.42989	31.92	1415
830.938219	31.92	1887
831.435161	31.92	943
837.442763	31.92	1415
841.872457	31.92	1651
913.465357	31.92	707
1038.787405	31.92	1415
1039.131043	31.92	2358
1039.447786	31.92	2122
485.344407	31.97	1156
495.764775	31.97	1619
506.279733	31.97	1388
549.771658	31.97	925
551.312735	31.97	3296
551.790424	31.97	2804
554.302895	31.97	1619
588.329236	31.97	925
590.812618	31.97	10180
591.314111	31.97	7059
592.314315	31.97	1156
599.294624	31.97	1388
599.339588	31.97	680.47
615.324178	31.97	2082
615.580046	31.97	1388
618.297073	31.97	1156
619.301292	31.97	2099
619.357549	31.97	483.05
625.30049	31.97	1619
626.318602	31.97	4357
627.828026	31.97	1388
629.320782	31.97	1325.29
629.345592	31.97	1850
632.827427	31.97	1619
634.298903	31.97	694
648.791937	31.97	1850
652.312666	31.97	2336
652.811077	31.97	2544
660.296411	31.97	4078
669.839362	31.97	4584
670.340413	31.97	5017
678.32124	31.97	925
703.348149	31.97	862.97
703.378125	31.97	1156
706.353353	31.97	925
707.34533	31.97	1156
712.355229	31.97	925
720.906726	31.97	1619
722.428705	31.97	1156
729.325306	31.97	1388
730.336772	31.97	1619
730.830121	31.97	925
739.887113	31.97	1156
741.367643	31.97	1388
744.880422	31.97	694
745.365921	31.97	1388
746.388451	31.97	1388
760.380455	31.97	1156
765.383345	31.97	694
782.899229	31.97	925
791.365102	31.97	1388
816.401821	31.97	925
820.087583	31.97	1156
820.42816	31.97	1388
833.375471	31.97	1388
839.902492	31.97	1388
840.409612	31.97	1619
841.384708	31.97	2082
860.444267	31.97	1619
873.499836	31.97	694
920.756228	31.97	925
1039.782971	31.97	1850
1040.115574	31.97	1388
1098.536767	31.97	1388
1105.474284	31.97	1619
1105.810945	31.97	1619
1106.468174	31.97	925
1180.620527	31.97	1619
488.277598	32.01	1392
552.295001	32.01	2088
564.316365	32.01	1160
571.349408	32.01	696
577.315453	32.01	3016
594.344759	32.01	1856
600.356701	32.01	1392
625.812518	32.01	1624
646.376585	32.01	1392
647.791791	32.01	3580
662.320822	32.01	483.73
662.349911	32.01	696
666.298205	32.01	696
682.857587	32.01	1392
685.333735	32.01	624.37
685.370722	32.01	928
687.874032	32.01	1160
705.339193	32.01	1392
708.360156	32.01	696
716.372852	32.01	928
718.869726	32.01	1856
719.367297	32.01	928
720.345207	32.01	480.31
720.409672	32.01	2088
722.655817	32.01	928
734.394056	32.01	464
734.849114	32.01	1856
749.901344	32.01	1624
767.88668	32.01	1624
782.385642	32.01	1082.59
782.409354	32.01	1160
792.817735	32.01	696
838.440845	32.01	928
840.884961	32.01	1160
842.442727	32.01	1160
848.887469	32.01	1160
926.437679	32.01	1160
957.413987	32.01	1856
1106.145381	32.01	928
445.77189	32.06	832
533.290451	32.06	1039
561.631085	32.06	1247
593.842848	32.06	2307
604.820258	32.06	832
607.338517	32.06	624
616.656678	32.06	832
626.815966	32.06	3199
631.327645	32.06	832
633.317218	32.06	1455
638.322595	32.06	1039
653.919395	32.06	1247
654.581365	32.06	1039
665.313178	32.06	1247
670.839014	32.06	1455
682.355409	32.06	1455
689.334231	32.06	1247
689.363907	32.06	734.93
690.32121	32.06	369.44
690.350908	32.06	624
690.815011	32.06	1247
690.874427	32.06	1218.32
692.372457	32.06	624
704.829379	32.06	832
716.811712	32.06	1247
722.845732	32.06	1247
722.998195	32.06	1039
723.33955	32.06	1934
725.347333	32.06	832
725.38919	32.06	800.25
729.830256	32.06	2079
749.390161	32.06	2079
751.38768	32.06	1039
756.364941	32.06	1455
765.886352	32.06	832
770.85225	32.06	1039
770.879709	32.06	987.26
791.858017	32.06	1247
798.870267	32.06	1247
821.426217	32.06	832
837.945735	32.06	1039
863.477866	32.06	1663
864.432955	32.06	416
880.936481	32.06	832
926.957261	32.06	1039
980.380297	32.06	1039
1067.470205	32.06	832
534.246864	32.1	3118
550.274763	32.1	936
558.274433	32.1	702
564.809747	32.1	468
569.799959	32.1	1170
578.814056	32.1	1170
588.315877	32.1	936
595.303022	32.1	702
595.361626	32.1	167.8
603.803279	32.1	1170
616.330433	32.1	936
632.820142	32.1	1170
640.791571	32.1	936
641.293144	32.1	936
644.433248	32.1	936
654.256078	32.1	1170
658.831322	32.1	702
663.826997	32.1	702
666.300973	32.1	147.58
666.326502	32.1	702
674.810099	32.1	702
674.883504	32.1	529.11
702.876111	32.1	702
707.855449	32.1	1170
712.335665	32.1	702
712.834604	32.1	1638
715.356119	32.1	1170
715.870652	32.1	1170
717.863064	32.1	4626
722.349373	32.1	1638
723.880479	32.1	1404
733.345852	32.1	468
752.385935	32.1	1170
755.369626	32.1	1638
759.872899	32.1	936
771.892924	32.1	1170
783.39766	32.1	702
790.419454	32.1	936
799.429428	32.1	1170
820.779596	32.1	702
834.375376	32.1	936
844.407798	32.1	936
848.391135	32.1	1404
877.425207	32.1	702
885.689143	32.1	1170
977.504978	32.1	702
978.018044	32.1	468
993.490426	32.1	936
1039.119847	32.1	2106
1478.153693	32.1	702
431.74185	32.14	1192
533.740811	32.14	3024
534.742512	32.14	1788
561.306886	32.14	993
570.302984	32.14	389.11
570.346847	32.14	1192
572.365966	32.14	1589
579.316178	32.14	993
580.300423	32.14	993
586.965357	32.14	795
593.318343	32.14	2614
596.820745	32.14	795
611.332701	32.14	1192
617.3053	32.14	795
623.340881	32.14	795
632.321798	32.14	1391
634.320017	32.14	795
648.296186	32.14	2621
648.792716	32.14	1192
654.356669	32.14	795
655.317935	32.14	4412
655.820854	32.14	3285
676.815497	32.14	795
701.377992	32.14	795
706.849474	32.14	1192
708.336676	32.14	596
714.317316	32.14	596
714.842156	32.14	795
720.905899	32.14	1192
750.397406	32.14	1589
766.879813	32.14	1788
815.381432	32.14	596
817.377401	32.14	795
831.45025	32.14	1192
841.930539	32.14	1391
856.362798	32.14	993
879.940973	32.14	1192
885.950281	32.14	993
977.003693	32.14	1192
981.363365	32.14	1391
982.98637	32.14	993
432.241434	32.19	1186
487.301695	32.19	1660
497.260354	32.19	1186
506.273255	32.19	949
533.293264	32.19	949
555.281413	32.19	949
561.963327	32.19	949
568.30017	32.19	949
574.321341	32.19	1186
577.815309	32.19	2608
579.824197	32.19	1423
580.794033	32.19	949
581.31063	32.19	1186
594.844636	32.19	711
600.2839	32.19	1186
602.817714	32.19	949
604.810497	32.19	949
610.329524	32.19	3083
629.323291	32.19	949
629.369368	32.19	563.08
638.843143	32.19	1423
644.850066	32.19	949
645.352451	32.19	1423
646.321533	32.19	2371
646.824611	32.19	2134
652.012858	32.19	949
652.315935	32.19	3857
654.838038	32.19	474
656.324834	32.19	1660
657.8445	32.19	1897
660.801144	32.19	949
661.343089	32.19	949
663.302916	32.19	949
667.308141	32.19	520.01
667.333689	32.19	711
667.793408	32.19	474
675.317637	32.19	949
688.322648	32.19	1186
705.332921	32.19	1186
706.345158	32.19	949
710.364263	32.19	474
717.29853	32.19	711
718.367931	32.19	4128
721.847619	32.19	972.42
721.896967	32.19	1660
724.381083	32.19	1186
733.84218	32.19	2134
740.383129	32.19	711
740.854676	32.19	949
745.366763	32.19	1423
747.87206	32.19	474
752.893697	32.19	949
754.35592	32.19	949
756.874506	32.19	1186
757.391741	32.19	3591
757.452376	32.19	949
759.375322	32.19	1423
759.414256	32.19	688.4
770.381604	32.19	949
770.836014	32.19	1186
771.354431	32.19	949
771.377975	32.19	705.35
785.509085	32.19	1897
794.442011	32.19	949
796.430392	32.19	711
798.373353	32.19	1186
810.913441	32.19	474
816.396628	32.19	1423
816.866949	32.19	785.67
816.899254	32.19	949
833.398722	32.19	711
834.47367	32.19	1423
840.559455	32.19	1660
855.864842	32.19	1897
862.412097	32.19	594.66
862.470185	32.19	1423
863.889809	32.19	1423
874.484083	32.19	949
881.426909	32.19	711
882.435744	32.19	1186
919.983382	32.19	711
922.479139	32.19	711
933.496781	32.19	711
984.759032	32.19	3120
985.106136	32.19	3038
985.437703	32.19	2608
986.11176	32.19	949
1309.629661	32.19	474
417.243551	32.23	1604
420.789248	32.23	1604
501.301789	32.23	8110
502.307184	32.23	1833
553.27553	32.23	1146
558.287547	32.23	688
568.786446	32.23	1604
583.302924	32.23	917
585.334163	32.23	458
586.284807	32.23	704.41
586.325859	32.23	917
596.361162	32.23	2292
596.865286	32.23	2063
597.375818	32.23	688
603.323537	32.23	917
604.302131	32.23	917
604.969132	32.23	3266
605.296292	32.23	2292
606.297356	32.23	1146
606.318229	32.23	789.44
608.815162	32.23	3737
609.82794	32.23	2063
610.832247	32.23	1604
612.338163	32.23	917
621.314964	32.23	1604
624.841655	32.23	1375
625.320605	32.23	1833
625.826382	32.23	917
634.864562	32.23	1375
638.318774	32.23	688
639.31864	32.23	917
664.308382	32.23	1146
664.82774	32.23	1146
668.256492	32.23	688
671.3975	32.23	917
672.366011	32.23	688
675.344085	32.23	917
713.325248	32.23	1375
715.349259	32.23	1146
715.371932	32.23	1145.81
715.865131	32.23	688
727.36865	32.23	917
729.479146	32.23	917
731.399553	32.23	2292
741.371945	32.23	917
746.388541	32.23	917
750.88883	32.23	1375
753.370606	32.23	688
754.860464	32.23	1146
756.386765	32.23	1375
758.373745	32.23	2610
765.884074	32.23	917
769.846117	32.23	1833
770.337922	32.23	1146
771.838822	32.23	1146
772.372739	32.23	688
776.405907	32.23	1833
776.908369	32.23	1604
777.402947	32.23	1833
784.860343	32.23	458
790.429195	32.23	917
791.404848	32.23	1146
792.869804	32.23	458
800.373053	32.23	1375
825.415693	32.23	917
873.473295	32.23	917
879.743343	32.23	1146
880.40977	32.23	1604
880.439115	32.23	1561.46
1039.448442	32.23	688
1477.132472	32.23	1604
413.284628	32.28	1271
498.764304	32.28	1525
501.800938	32.28	4980
508.794183	32.28	3559
509.243942	32.28	1271
509.294956	32.28	452.75
578.330505	32.28	1525
584.340716	32.28	1271
590.304472	32.28	763
608.297233	32.28	1525
635.355921	32.28	1271
642.817725	32.28	1781.84
642.878622	32.28	8291
643.806211	32.28	1017
644.357931	32.28	1271
651.828881	32.28	508
653.320596	32.28	1271
653.363932	32.28	406.78
653.837109	32.28	1271
657.341644	32.28	4113
665.324924	32.28	1780
665.827932	32.28	1017
674.366574	32.28	763
685.359189	32.28	763
695.367272	32.28	1525
705.391147	32.28	763
721.330297	32.28	770.95
721.368243	32.28	1271
731.900466	32.28	1017
732.346512	32.28	566.43
732.396217	32.28	1017
739.357522	32.28	763
744.878836	32.28	1271
755.862848	32.28	1271
757.895254	32.28	1780
761.018352	32.28	1017
769.335862	32.28	3333
779.375536	32.28	548.25
779.411034	32.28	763
823.413318	32.28	4146
855.356519	32.28	2034
862.428693	32.28	1017
880.072847	32.28	1780
892.420481	32.28	1780
903.388251	32.28	763
906.451134	32.28	4180
906.948486	32.28	4338
907.450633	32.28	3487
907.957176	32.28	1271
985.766975	32.28	1525
1476.649233	32.28	1525
411.711247	32.32	4392
412.213699	32.32	1550
461.23908	32.32	775
461.743931	32.32	1292
507.928029	32.32	1550
508.262188	32.32	1429.65
508.290855	32.32	5068
567.296923	32.32	1034
569.341619	32.32	1809
571.866064	32.32	1550
584.838629	32.32	1292
591.317249	32.32	1292
596.312713	32.32	517
604.632303	32.32	2584
609.32124	32.32	3430
610.336539	32.32	1292
615.303943	32.32	1809
615.83236	32.32	1292
618.819927	32.32	1550.17
618.851559	32.32	1809
620.313974	32.32	3411
620.821368	32.32	2325
621.822192	32.32	517
626.327912	32.32	1550
626.808892	32.32	1292
635.320475	32.32	775
642.32247	32.32	2325
643.321883	32.32	1252.3
643.37922	32.32	5083
647.328247	32.32	1550
647.374979	32.32	112.83
651.31269	32.32	775
652.316543	32.32	1809
656.838231	32.32	3746
658.323673	32.32	14250
671.336954	32.32	1292
673.33636	32.32	1292
674.821602	32.32	1034
680.806636	32.32	1550
682.80574	32.32	775
689.381933	32.32	1034
690.866541	32.32	1034
691.361003	32.32	1292
692.348544	32.32	775
699.89389	32.32	4218
700.896428	32.32	1550
735.352404	32.32	775
740.362604	32.32	1292
743.876611	32.32	1809
758.884837	32.32	1550
762.38674	32.32	2584
774.384251	32.32	1034
789.422831	32.32	1034
815.899686	32.32	1034
833.469893	32.32	2325
848.070691	32.32	1034
856.358881	32.32	775
863.397801	32.32	2067
884.452108	32.32	1034
921.46329	32.32	1292
996.953831	32.32	775
1151.618021	32.32	2067
1284.741801	32.32	517
1477.653168	32.32	1292
472.257985	32.37	1190
493.266658	32.37	1586
500.307938	32.37	4363
529.814017	32.37	2380
530.311699	32.37	1190
550.304335	32.37	1190
576.310723	32.37	11782
576.816223	32.37	3966
587.794345	32.37	3173
588.291343	32.37	1983
618.318097	32.37	3173
623.350988	32.37	1983
624.33231	32.37	2380
634.31662	32.37	1586
634.341528	32.37	1059.91
643.882057	32.37	2380
646.821245	32.37	1586
650.329071	32.37	1983
654.349614	32.37	1586
658.827915	32.37	6886
663.379448	32.37	1586
664.387443	32.37	1190
676.864164	32.37	2380
677.360484	32.37	1586
681.312132	32.37	1586
684.408681	32.37	10014
685.411767	32.37	3173
687.325075	32.37	3173
694.279848	32.37	793
694.359285	32.37	3173
699.333791	32.37	2380
700.332023	32.37	582.22
700.395586	32.37	2776
704.835899	32.37	1190
714.385196	32.37	1586
717.859807	32.37	1586
734.352779	32.37	1983
734.402552	32.37	348.81
743.427427	32.37	1190
762.883396	32.37	2380
773.887008	32.37	1190
788.415241	32.37	1983
791.354285	32.37	1586
801.38905	32.37	793
822.412221	32.37	8226
822.489206	32.37	1342.8
824.414625	32.37	1983
848.401536	32.37	1190
849.423487	32.37	1586
862.901157	32.37	1983
877.492469	32.37	1190
893.437952	32.37	793
998.447303	32.37	1190
998.487482	32.37	657.57
1015.567934	32.37	4825
1150.616169	32.37	5178
1315.634272	32.37	1586
507.921112	32.41	1569
567.788891	32.41	1793
567.802357	32.41	1464.47
586.332388	32.41	1121
603.313465	32.41	897
615.299543	32.41	897
622.307592	32.41	672
623.84846	32.41	897
654.804815	32.41	672
675.350595	32.41	897
676.33164	32.41	672
711.043631	32.41	2465
712.385537	32.41	1345
712.826811	32.41	1121
713.324755	32.41	897
713.373811	32.41	762.89
718.314498	32.41	672
721.36182	32.41	897
722.344974	32.41	1286.24
722.394339	32.41	2465
722.891882	32.41	897
734.351483	32.41	1569
734.846365	32.41	1121
742.359815	32.41	897
744.385265	32.41	1569
754.368942	32.41	1121
756.382973	32.41	897
757.885268	32.41	672
765.871991	32.41	672
771.340021	32.41	2017
776.869897	32.41	448
818.397427	32.41	897
825.464912	32.41	897
995.45062	32.41	1121
1002.596074	32.41	2017
529.313202	32.46	3442
548.652229	32.46	1576
567.294109	32.46	1050
569.338056	32.46	1050
575.310587	32.46	37221
575.812065	32.46	26532
581.307733	32.46	1050
589.306249	32.46	1838
590.809771	32.46	1576
602.279754	32.46	661.29
602.317896	32.46	1313
605.807723	32.46	1050
649.330707	32.46	2889
649.835408	32.46	3184
659.321266	32.46	5080
664.97389	32.46	1050
665.309768	32.46	1050
673.339626	32.46	1576
693.330872	32.46	788
695.360673	32.46	1050
696.369368	32.46	525
709.815205	32.46	1050
728.395592	32.46	1313
742.914793	32.46	1313
751.875269	32.46	1050
755.898967	32.46	1050
761.377619	32.46	6555
769.340119	32.46	1576
786.913415	32.46	1313
787.403117	32.46	2626
787.907533	32.46	1576
814.351808	32.46	1050
814.400191	32.46	965.3
843.397609	32.46	525
958.520628	32.46	1576
1017.575745	32.46	1576
1149.607811	32.46	6359
547.319511	32.5	19964
557.360051	32.5	1148
565.817647	32.5	1148
584.346958	32.5	861
587.790754	32.5	2009
601.804704	32.5	1148
654.8623	32.5	1435
655.821481	32.5	1148
677.297566	32.5	574
680.312072	32.5	3158
682.356186	32.5	1148
683.811077	32.5	861
702.359709	32.5	2871
705.377441	32.5	1148
712.885681	32.5	1435
720.401589	32.5	1435
735.343445	32.5	1148
752.879886	32.5	574
755.361386	32.5	861
761.876334	32.5	4962
771.833009	32.5	861
774.419481	32.5	1435
774.887429	32.5	574
791.863457	32.5	861
792.3522	32.5	861
804.408661	32.5	861
819.398909	32.5	1722
819.467664	32.5	1282.78
820.476778	32.5	75222
822.969584	32.5	2296
828.464478	32.5	861
836.972639	32.5	1435
837.459736	32.5	861
847.422998	32.5	1435
850.429689	32.5	574
863.399668	32.5	2009
907.459548	32.5	1435
958.026408	32.5	861
1001.592483	32.5	3158
1016.58124	32.5	3732
1057.616791	32.5	1435
594.77514	32.54	2090
595.30573	32.54	2438
601.943469	32.54	1045
623.361514	32.54	1393
656.291929	32.54	1393
658.643072	32.54	1393
669.81792	32.54	18192
670.820198	32.54	2786
671.325489	32.54	1393
674.990417	32.54	1393
683.405011	32.54	32363
690.858852	32.54	1045
701.858632	32.54	7079
706.382678	32.54	1741
711.714392	32.54	1741
712.046121	32.54	1393
731.881076	32.54	697
736.373873	32.54	2438
743.419158	32.54	1393
750.396095	32.54	1045
754.431358	32.54	1393
758.355931	32.54	1741
760.863692	32.54	1741
766.3686	32.54	1393
766.411624	32.54	578.12
770.836315	32.54	1741
803.915537	32.54	2090
818.899065	32.54	1741
819.958695	32.54	1741
820.976545	32.54	65336
821.978892	32.54	11269
833.890072	32.54	1045
835.46975	32.54	1741
835.95383	32.54	1045
839.902437	32.54	1393
860.475342	32.54	697
865.480814	32.54	1045
873.461307	32.54	1741
903.411866	32.54	3831
987.48789	32.54	1393
500.795002	32.59	8107
535.946438	32.59	1873
547.987131	32.59	10100
556.868846	32.59	3277
586.308876	32.59	936
589.789481	32.59	3277
590.291591	32.59	2341
594.279457	32.59	3277
608.296512	32.59	1404
622.84746	32.59	1873
658.323826	32.59	3277
670.319497	32.59	10426
688.359178	32.59	1404
711.883539	32.59	1873
712.369338	32.59	1873
716.379588	32.59	936
731.391412	32.59	1404
733.845889	32.59	2341
757.340972	32.59	4213
773.517792	32.59	1873
787.407275	32.59	1404
802.912808	32.59	4213
814.863186	32.59	1404
817.90054	32.59	1404
821.478364	32.59	30910
823.411431	32.59	1404
836.474044	32.59	1873
839.400985	32.59	1404
892.932532	32.59	936
900.861874	32.59	1404
903.903111	32.59	1404
961.470403	32.59	936
1000.574289	32.59	3745
1338.610499	32.59	1873
490.265284	32.63	1210
494.248375	32.63	2419
547.653138	32.63	26640
548.31749	32.63	4536
595.806261	32.63	1815
625.815749	32.63	907
626.314215	32.63	1512
631.85614	32.63	2117
643.325986	32.63	907
655.32862	32.63	1512
657.797746	32.63	2117
669.317062	32.63	20359
682.359351	32.63	2722
702.355248	32.63	2722
736.880926	32.63	1815
754.379348	32.63	2117
757.845092	32.63	2117
758.880745	32.63	1210
773.388367	32.63	1210
804.42292	32.63	1210
841.883393	32.63	1512
864.493852	32.63	1512
902.409831	32.63	4903
902.910718	32.63	5977
1040.971018	32.63	2117
1094.298693	32.63	1512
1150.610281	32.63	1512
1198.662474	32.63	1815
454.266749	32.68	3883
557.357523	32.68	1726
596.302543	32.68	1726
599.840962	32.68	23569
600.339743	32.68	16646
600.838339	32.68	6647
601.343781	32.68	3452
616.330508	32.68	1294
627.322328	32.68	3452
631.295132	32.68	760.36
631.351931	32.68	3883
652.302256	32.68	1726
664.304217	32.68	2157
680.312098	32.68	1294
685.418109	32.68	2157
701.355811	32.68	7483
708.321911	32.68	1294
710.874358	32.68	4315
711.379185	32.68	5687
718.299509	32.68	1726
718.341162	32.68	582.1
718.37903	32.68	715.12
718.80192	32.68	1294
720.410189	32.68	1294
734.340336	32.68	2589
737.368737	32.68	2157
758.362474	32.68	2589
773.888927	32.68	2157
774.3838	32.68	1294
774.418819	32.68	1294
807.921287	32.68	3452
808.424495	32.68	3020
808.918835	32.68	2157
818.898466	32.68	1294
819.460551	32.68	2589
822.407962	32.68	930.56
822.476843	32.68	3452
834.385821	32.68	1294
841.376097	32.68	1726
842.385307	32.68	1294
876.454854	32.68	1726
907.520832	32.68	11199
908.524015	32.68	5800
988.479634	32.68	1294
1041.469237	32.68	1726
1337.622597	32.68	1726
494.250482	32.72	1284
500.78864	32.72	2312
501.29873	32.72	1798
555.933565	32.72	1798
556.267547	32.72	1541
589.316071	32.72	1027
608.801886	32.72	1027
644.333356	32.72	1027
648.827687	32.72	1027
654.830277	32.72	514
657.859178	32.72	771
666.355655	32.72	771
681.862012	32.72	2312
691.349992	32.72	771
694.332544	32.72	1027
700.351011	32.72	1284
700.388401	32.72	418.08
710.365179	32.72	1027
711.717986	32.72	1798
728.348662	32.72	1284
755.37473	32.72	1541
761.389908	32.72	1541
762.376551	32.72	1027
791.86153	32.72	1798
803.409739	32.72	3969
818.392858	32.72	1284
833.887729	32.72	2568
841.872745	32.72	1284
849.884283	32.72	771
881.413961	32.72	1284
900.857116	32.72	1798
901.871013	32.72	1027
987.482656	32.72	1541
998.437711	32.72	1798
999.437972	32.72	1284
1041.978675	32.72	1027
1338.613468	32.72	771
454.768759	32.77	2333
501.769255	32.77	778
508.277778	32.77	778
524.257733	32.77	778
535.612867	32.77	1555
541.274022	32.77	518
581.641855	32.77	1814
586.323279	32.77	778
589.785835	32.77	1296
602.3033	32.77	1296
605.313863	32.77	518
605.33472	32.77	127.77
609.29352	32.77	778
612.303426	32.77	778
632.318909	32.77	1555
649.328919	32.77	1296
649.865462	32.77	2073
650.364912	32.77	2073
650.863314	32.77	1814
651.368	32.77	1555
652.846257	32.77	5976
653.312245	32.77	2097.47
653.348358	32.77	5104
659.323932	32.77	1452.74
659.363838	32.77	3629
659.832994	32.77	6799
660.337676	32.77	5168
664.803549	32.77	778
671.318487	32.77	1037
687.331817	32.77	778
711.043947	32.77	2073
719.352568	32.77	1037
729.497744	32.77	778
740.862787	32.77	2073
749.386952	32.77	1296
754.435315	32.77	778
756.37556	32.77	778
758.865176	32.77	1037
766.379795	32.77	1037
774.891318	32.77	518
792.350622	32.77	1296
805.893916	32.77	778
811.726077	32.77	778
813.948271	32.77	1037
824.439127	32.77	2877
825.43775	32.77	1814
826.931729	32.77	1037
827.423887	32.77	1037
827.939727	32.77	778
828.467927	32.77	778
838.431538	32.77	778
844.921406	32.77	1037
849.424339	32.77	1037
850.396401	32.77	1037
892.425493	32.77	1037
892.940489	32.77	1037
893.435141	32.77	1037
909.533037	32.77	1555
923.407886	32.77	518
977.540729	32.77	778
985.5588	32.77	1037
1001.574132	32.77	1037
1149.616732	32.77	1296
1199.675234	32.77	778
1304.595521	32.77	518
493.791288	32.81	1671
565.824374	32.81	955
572.808936	32.81	1432
573.316719	32.81	1671
573.810643	32.81	716
580.97738	32.81	3359
581.314833	32.81	4116
583.281719	32.81	1432
611.7966	32.81	1432
622.868289	32.81	716
623.302725	32.81	1159.18
623.341526	32.81	1432
638.31912	32.81	955
640.330977	32.81	1193
655.300714	32.81	716
657.312819	32.81	955
658.80277	32.81	1193
680.851378	32.81	716
685.370858	32.81	526.34
685.407846	32.81	716
699.353058	32.81	955
702.864957	32.81	6790
703.868785	32.81	3406
705.343944	32.81	716
717.802114	32.81	2626
717.867495	32.81	955
732.34763	32.81	955
739.863367	32.81	5551
740.359098	32.81	3661
761.8734	32.81	955
782.36479	32.81	955
804.88994	32.81	1909
819.452741	32.81	716
824.952374	32.81	2148
833.390327	32.81	1671
993.922161	32.81	2148
997.952454	32.81	1671
463.244297	32.86	1441
468.915248	32.86	2162
469.248175	32.86	1441
474.240775	32.86	961
486.241468	32.86	961
489.277542	32.86	1441
493.282597	32.86	2643
542.807129	32.86	2162
547.649913	32.86	5179
559.280637	32.86	961
576.307601	32.86	2402
584.814716	32.86	3175
585.314257	32.86	2643
585.351857	32.86	841.03
585.809782	32.86	961
594.323766	32.86	1441
601.343665	32.86	1682
611.293287	32.86	2162
616.657419	32.86	1201
616.997787	32.86	961
623.852461	32.86	480
626.809007	32.86	1922
635.830321	32.86	721
642.83223	32.86	4159
643.33303	32.86	2162
644.827959	32.86	1201
648.838056	32.86	721
653.846728	32.86	2162
654.353698	32.86	1441
655.355009	32.86	961
660.835037	32.86	3148
669.317475	32.86	2983
669.364994	32.86	894.04
669.817409	32.86	3412
671.827416	32.86	1201
676.815787	32.86	1922
678.302656	32.86	721
684.413071	32.86	2226
703.366516	32.86	7046
711.716918	32.86	1201
712.825492	32.86	5108
713.336393	32.86	3151
713.370355	32.86	1475.12
714.338919	32.86	961
715.343723	32.86	1201
717.29869	32.86	3162
717.359234	32.86	690.74
725.363252	32.86	961
727.339866	32.86	1201
739.367602	32.86	2643
754.881925	32.86	1922
755.878006	32.86	961
759.371815	32.86	961
772.737749	32.86	721
773.393597	32.86	721
780.843581	32.86	390.97
780.894906	32.86	721
785.378613	32.86	721
789.380903	32.86	721
805.393178	32.86	1441
834.924615	32.86	1682
849.902063	32.86	1201
870.962191	32.86	4954
871.462616	32.86	5010
871.963185	32.86	2883
875.940452	32.86	961
985.481189	32.86	721
994.16373	32.86	1922
1198.660695	32.86	961
1324.895073	32.86	961
530.786667	32.9	1051
531.291539	32.9	526
553.810849	32.9	1840
554.315752	32.9	1314
559.811227	32.9	1051
574.29773	32.9	526
575.812874	32.9	4143
588.29847	32.9	789
617.663514	32.9	526
620.314811	32.9	789
632.819245	32.9	1314
647.335717	32.9	2891
647.841203	32.9	2891
648.335428	32.9	1314
658.312284	32.9	2103
661.336629	32.9	1577
661.833131	32.9	526
673.828384	32.9	526
685.825113	32.9	789
687.33554	32.9	789
687.361468	32.9	592.11
690.858902	32.9	1577
691.740483	32.9	789
701.858655	32.9	2366
704.376186	32.9	1314
709.846407	32.9	1314
710.360855	32.9	2629
710.865425	32.9	1577
713.829315	32.9	1840
718.305573	32.9	1051
718.367768	32.9	1051
720.357207	32.9	526
721.347152	32.9	1051
722.374342	32.9	789
726.364744	32.9	1051
729.359838	32.9	4817
730.35948	32.9	1314
733.849808	32.9	1051
744.358456	32.9	1314
748.385976	32.9	789
752.851232	32.9	789
753.855571	32.9	789
755.377005	32.9	1577
772.398108	32.9	1840
796.372454	32.9	1314
803.373087	32.9	1183.71
803.421142	32.9	2103
803.473204	32.9	700.48
818.89483	32.9	789
824.443548	32.9	1577
849.405691	32.9	1051
855.430815	32.9	526
872.467563	32.9	1051
902.896489	32.9	1314
986.56407	32.9	789
993.65152	32.9	789
994.417667	32.9	2366
1106.618972	32.9	789
488.777764	32.94	1702
501.301573	32.94	973
534.249712	32.94	730
547.987408	32.94	1216
548.2625	32.94	973
548.761599	32.94	973
575.311013	32.94	5063
582.330357	32.94	730
583.28515	32.94	730
586.312543	32.94	1216
590.294263	32.94	973
595.303114	32.94	973
610.801345	32.94	973
613.3175	32.94	486
623.315902	32.94	730
630.799242	32.94	1216
634.330763	32.94	4477
641.317864	32.94	730
642.330824	32.94	6876
644.293776	32.94	195.29
644.333224	32.94	973
652.301407	32.94	1459
662.320496	32.94	973
670.336404	32.94	1216
670.369326	32.94	1017.01
677.83067	32.94	730
682.371095	32.94	973
